,movieCd,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,previous_show,previous_audience,final_audience
1291,20119802,3.4,4,4.2,3.8,2.5,5.3,5,17.6,7.55,1503,14,15,3387,134025
1292,20090445,4.5,3.8,2.3,3.1,3.6,3.3,5.8,18.4,8.72,5397,29,47,2056,132250
1293,20142856,4.5,4.5,5.6,4.7,3.6,3.6,4.6,32.1,4.83,2747,27,27,3776,133553
1294,20090343,4.5,3.8,2.5,3.1,2.5,3.3,2.5,22.3,7.3,184,7,8,1084,131553
1295,20133152,4,5,4.2,4.7,3.6,3.6,4.6,18.5,7.18,2003,3,3,461,133272
1296,20100300,4.5,3.8,5.6,4.7,3.6,3.6,4.3,17,7.14,1185,9,9,1799,130784
1297,20090667,3.7,3.8,5.6,3.8,3.6,3.6,2.5,17,7.21,1297,21,22,2978,131498
1298,20100758,4.5,3.8,2.5,2.9,2.5,3.3,2.5,16.8,6.32,189,9,9,1681,130491
1299,20132824,4,5,4.2,5.1,3.6,4.6,2.5,20.3,7.33,1019,18,18,3076,132059
1300,20110322,3.7,4,5.6,3.8,3.6,4.6,4.3,14,8,1123,29,32,6313,131988
1301,20156970,4.5,4.5,2.3,3.8,6.6,5.3,2.5,17.6,8.16,1419,7,7,1141,132536
1302,20112693,3.7,4,4.2,3.4,2.5,5.3,5.8,16.8,6.95,618,3,5,22,131437
1303,20100980,3.7,3.8,2.5,5.8,3.6,3.6,2.5,16.4,7.02,482,207,473,6523,128534
1304,20101109,4,3.8,5.6,3.8,3.6,3.6,5.8,14,6.51,425,1,1,191,129576
1305,20090061,6,3.8,4.2,3.4,3.6,3.6,5,16.4,6.35,834,25,78,8740,129287
1306,20090604,3.7,3.8,4.2,2.9,3.6,3.3,4.6,16.8,9.27,2054,2,2,0,128778
1307,20081276,4.1,4.2,2,5.8,6.6,5.3,5.8,14.5,8.18,592,4,4,422,131867
1308,20100291,4.5,3.8,2.5,3.8,3.6,5.3,2.5,16.4,7.39,441,20,20,2203,127629
1309,20163041,3.7,4.3,5.6,2.9,3.6,4.6,2.5,16.8,9.31,3129,90,93,19662,144036
1310,20148927,3.7,4.5,5.6,3.4,3.6,3.6,4.3,14,3.78,1402,14,17,3931,133663
1311,20080478,4.6,2,2.5,4,3.6,4.6,2.5,16.8,7.94,355,3,3,0,127098
1312,20100090,3.5,3.8,2.5,3.8,3.6,3.6,2.5,16.5,7.76,1159,12,14,2105,127082
1313,20071015,6,2,2.5,5.2,3.6,3.3,4.3,18.4,8.5,585,23,23,4266,126546
1314,20178881,3.5,4.3,2.3,3.1,3.6,5.3,5.8,17.1,6.52,371,6,6,900,128472
1315,20081162,4.5,4.2,4.2,5.1,2.5,5.3,2.5,16.4,6.04,1303,2,2,418,127905
1316,20100807,4.1,3.8,2.3,5.8,3.6,5.3,2.5,16.4,7.05,535,9,9,1437,125435
1317,20090078,3.5,3.8,5.6,4,3.6,4.6,5.8,12,6.01,885,8,8,1266,117006
1318,20134268,4,5,4.2,3.8,6.6,4.6,5,12,8.6,677,1,1,282,126870
1319,20100116,3.4,3.8,2.5,5.8,3.6,3.6,2.5,17.6,5.17,701,4,4,0,124836
1320,20158799,3.4,4.4,5.6,3.8,6.6,4.6,2.5,15.7,9.13,834,28,29,3729,130493
1321,20168401,4.1,4.3,4.2,3.8,3.6,4.6,5.8,19.2,7.78,1261,70,120,4440,126621
1322,20165281,4.5,4.4,4.2,5.2,3.6,3.3,7.5,19,7.82,378,3,4,474,125800
1323,20171923,4.1,4.7,5.6,2.9,3.6,4.6,2.5,16.8,9.26,2801,23,23,4317,125562
1324,20142843,4,4.5,2.5,5.2,6.6,4.6,2.5,19.3,8.25,1128,45,46,4836,125857
1325,20110501,4.6,3.8,2.3,5.8,3.6,4.6,5,16.4,7.31,1772,0,0,0,125173
1326,20161923,4,4.7,5.6,3.4,3.6,4.6,2.1,22.5,7.63,1685,74,77,6086,128975
1327,20080472,4.6,2,2.3,3.1,3.6,5.3,2.5,17.7,9.25,1510,29,77,1062,123323
1328,20080252,3.4,3.3,2.5,3.8,3.6,4.6,4.3,16.4,5.25,249,7,9,635,120869
1329,20167906,3.5,4.3,2.5,3.1,2.5,3.3,4.3,17.1,8.24,358,14,14,1838,124318
1330,20132120,3.7,5,4.2,5.8,6.6,3.6,4.3,19.3,9.04,1309,55,56,11710,127037
1331,20100788,4.5,3.8,5.6,3.1,2.5,3.3,5.8,12,6.59,177,2,3,322,121572
1332,20110261,4.6,3.8,2.3,3.1,3.6,3.3,2.5,16.4,8.39,238,79,126,846,123462
1333,20090227,4,3.8,2.5,3.1,2.5,3.3,7.1,13.3,7.66,168,3,3,146,120364
1334,20090035,4,4.2,5.6,3.8,6.6,3.6,2.5,12,9.22,6912,19,19,447,123029
1335,20173301,4,4.7,5.6,2.9,2.5,3.3,2.5,12,9.22,535,17,19,3386,123840
1336,20100808,4.1,3.8,4.2,3.8,3.6,4.6,2.5,16,6.48,916,3,3,224,120463
1337,20090682,4,3.8,4.2,3.8,3.6,5.3,3.8,28.4,6.62,656,0,0,0,121572
1338,20133704,5.2,5,2.3,3.8,6.6,3.3,2.5,14.5,8.85,1861,19,19,2703,125600
1339,20123484,3.5,4.8,4.2,3.8,6.6,3.6,2.5,17,8.57,2590,31,31,6862,128057
1340,20153039,4.1,4.4,2.3,3.1,3.6,3.3,2.5,12,8.52,2589,35,35,7649,133362
1341,20080654,4.6,4.2,4.2,5.8,3.6,5.3,2.5,14.5,8.61,1973,3,3,2,119124
1342,20125646,4.5,4.8,2.3,3.4,3.6,4.6,2.5,15.6,4.17,1319,1,1,214,122382
1343,20139383,6,5,2.3,3.1,3.6,3.3,4.3,17,8.91,227,10,10,1932,122362
1344,20157197,5.2,4.4,4.2,5.8,3.6,4.6,2.5,24.3,6.7,795,6,7,960,122039
1345,20090454,4.5,3.8,2.3,3.8,3.6,5.3,5.8,17.5,6.45,536,153,373,5253,119338
1346,20090469,4.1,3.8,4.2,3.8,3.6,5.3,5.1,23.3,8.99,944,158,798,5801,118939
1347,20126745,6,4,4.2,3.4,3.6,4.6,2.5,15.6,8.2,2540,31,32,5454,121538
1348,20158481,4.5,4.4,5.6,3.4,3.6,4.6,2.6,22.5,6.61,2201,19,20,4043,120802
1349,20159510,4.3,4.4,4.2,5.8,7.2,3.6,2.5,12,8.41,1548,4,4,926,121400
1350,20161589,3.7,4.3,5.6,3.8,3.6,3.6,5.8,15,8.71,1065,17,19,1821,121452
1351,20119855,4,3.8,4.2,3.8,3.6,3.6,2.5,21.2,8.06,592,0,0,0,119963
1352,20176983,4.5,4.7,2.3,3.1,2.5,4.6,2.5,12.5,9.23,898,2,2,497,126701
1353,20090556,4.1,3.8,5.6,2.9,2.5,3.3,4.3,12,7.75,716,12,20,1960,117977
1354,20167285,4.3,4.3,2.3,3.1,3.6,3.3,5,12,8.86,662,9,9,2708,119197
1355,20178762,4.5,4.3,4.2,3.8,3.6,5.3,2.5,19.7,7.91,1049,5,8,769,119243
1356,20113918,3.5,4,4.2,3.8,3.6,5.3,2.5,14.5,8.74,850,20,20,3867,120634
1357,20101069,4,3.8,4.2,3.4,2.5,4.6,3.8,12,7.37,1636,151,394,3263,116403
1358,20090511,4.1,3.8,2.5,4.7,2.5,3.6,5.8,16.4,5.82,645,2,2,0,115736
1359,20162504,4,4.4,2.3,3.1,3.6,3.3,2.5,17.1,8.59,300,32,33,3633,117591
1360,20170509,3.5,4.7,2.3,3.1,6.6,5.3,2.5,15.6,8.95,2262,0,0,0,120921
1361,20113890,3.5,4.8,4.2,5.8,3.6,4.6,4.3,17.9,5.78,1014,2,2,303,117265
1362,20113975,3.5,4,2.5,3.8,3.6,4.6,5,21.1,6.38,767,13,14,3331,117226
1363,20110660,4.5,3.8,2.3,5.8,3.6,4.6,2.5,14.5,7.35,795,4,4,824,117141
1364,20080350,4,3.3,4.2,4.7,3.6,3.6,4.3,14.5,7.09,685,6,6,635,115924
1365,20100166,4,3.8,2.3,3.1,2.5,3.3,2.5,17.1,8.02,165,1,1,148,115130
1366,20151181,4.3,4.4,5.6,3.8,3.6,3.6,2.5,17,6.61,2113,36,38,3438,118621
1367,20090916,4.3,3.8,2.3,5.8,6.6,4.6,5.8,13.3,6.62,1273,9,9,817,114929
1368,20143253,4.3,4.5,4.2,5.8,3.6,3.6,2.5,17.9,7.83,2535,13,13,3101,116402
1369,20101011,4,3.8,4.2,3.4,2.5,3.6,2.5,14.5,6.98,869,158,405,6414,114034
1370,20159657,3.5,4.3,5.6,3.1,2.5,3.3,2.5,15.6,8.41,542,12,13,2288,117438
1371,20090913,4.3,3.8,4.2,4,3.6,4.6,4.6,16.4,6.63,307,0,0,0,113137
1372,20112117,4.5,4,4.2,3.8,3.6,5.3,2.5,15.3,6.99,266,6,6,984,114888
1373,20149758,6,5,4.2,3.1,3.6,3.3,4.3,16.4,8.25,382,9,9,1616,113795
1374,20153470,4.1,4.4,2.3,3.1,3.6,3.3,4.7,16.1,8.38,373,15,15,2257,113404
1375,20070562,5.2,3.3,4.2,4,3.6,3.3,4.6,23.2,8.95,1167,168,508,3803,609225
1376,20155874,4.5,4.5,2.5,3.8,3.6,5.3,2.5,14.5,8.84,935,68,68,14273,122211
1377,20162542,4.6,4.4,2.5,2.9,2.5,3.3,2.5,17.1,6.92,483,3,3,488,112242
1378,20134124,3.7,5,5.6,3.8,3.6,3.6,5,12,6.77,1382,8,8,2418,112029
1379,20151521,4.1,4.4,4.2,5.1,3.6,4.6,2.1,19.6,7.76,1283,3,3,520,111127
1380,20145042,4,4.5,4.2,3.8,3.6,5.3,2.5,15.8,8.48,832,78,78,3518,112977
1381,20173724,4,4.7,4.2,3.4,3.6,3.6,2.5,12,7.31,882,4,4,672,112237
1382,20090207,4,3.8,2.3,5.8,3.6,5.3,5.8,15.6,9.24,5268,19,22,2630,108277
1383,20110798,4.5,4,4.2,3.8,3.6,4.6,4.3,16.4,7.02,365,40,40,7996,110795
1384,20122192,5.2,4,2.3,3.1,2.5,3.3,4.3,16.8,7.76,170,250,409,11395,110771
1385,20080660,4.6,4.2,2,3.4,3.6,4.6,2.5,15.6,3.57,475,2,2,418,110146
1386,20100812,4.1,3.8,4.2,3.1,2.5,3.3,5.1,14,7.56,245,0,0,0,107921
1387,20100128,4,3.8,4.2,3.8,3.6,5.3,3.8,16.8,8.33,891,0,0,0,107337
1388,20090875,5.2,3.8,5.6,3.8,3.6,4.6,5,16,4.91,554,28,31,5908,108396
1389,20101206,4,3.8,2.5,3.8,6.6,3.3,3.8,16.4,8.49,776,131,567,5112,108570
1390,20160143,4.1,4.3,4.2,5.2,3.6,3.3,7.5,12,8.24,534,14,14,846,109137
1391,20080328,4,2,2.5,3.1,2.5,3.3,2.5,16.4,8.32,193,0,0,0,118068
1392,20112221,3.7,4,5.6,3.8,3.6,4.6,5,22.7,3.57,255,21,22,4661,110631
1393,20176141,4.5,4.7,2.3,3.1,2.5,3.3,5.8,13.3,7.46,82,3,3,462,109358
1394,20080835,4.5,4.2,4.2,4.7,6.6,4.6,4.6,16.6,8.07,1859,0,0,0,108825
1395,20152745,3.7,4.4,4.2,5.8,3.6,5.3,5.1,16.3,8.14,1232,3,4,1460,108551
1396,20080078,3.5,4.2,4.2,5.8,3.6,3.6,2.5,16.4,7.98,1053,48,48,6742,107979
1397,20180341,3.5,5.8,4.2,4.7,6.6,3.6,4.6,17.8,8.57,1490,2,2,420,108344
1398,20139826,6,4.8,4.2,3.8,3.6,4.6,2.5,14.5,8.2,455,2,2,134,108981
1399,20149099,4.5,4.5,4.2,5.1,3.6,5.3,2.5,12,8,1678,7,7,1111,107567
1400,20157904,4,4.4,2.5,5.8,3.6,3.6,4.3,18.3,6.81,616,17,17,3312,107444
1401,20129262,3.4,4.8,4.2,5.8,7.2,4.6,2.5,17.3,8.16,1844,18,18,2531,108991
1402,20134586,4.6,4.5,5.6,3.8,3.6,3.6,5.8,19.5,7.51,1080,13,16,3014,106658
1403,20100105,3.4,3.8,4.2,3.8,6.6,3.3,5.1,16.4,8.28,791,0,0,0,104749
1404,20155690,4,4.5,4.2,3.8,3.6,5.3,2.5,15.6,7.33,188,20,21,4151,106483
1405,20080055,3.4,3.3,4.2,5.2,3.6,3.3,4.6,16.4,8.12,498,15,15,3936,105918
1406,20119419,3.4,3.8,4.2,3.8,6.6,5.3,7.1,24.5,8.58,1014,2,2,460,106223
1407,20100141,3.4,3.8,5.6,2.9,2.5,4.6,2.5,21.5,8.42,125,1,1,173,104367
1408,20149288,6,4.5,4.2,5.1,3.6,5.3,4.3,16.4,6.37,2411,14,14,2803,106081
1409,20090850,4.3,3.8,4.2,3.1,3.6,3.3,4.6,15.6,8.6,515,3,3,557,104274
1410,20132082,4.1,5,2.3,3.1,6.6,3.3,4.3,16.4,4.69,2217,4,4,1003,106546
1411,20148232,4,4.5,4.2,5.8,6.6,4.6,7.5,16.9,7.88,847,4,4,1129,105340
1412,20090088,4,3.8,4.2,4,2.5,5.3,4.6,18.9,7,591,14,16,2752,103501
1413,20081173,4.1,4.2,4.2,3.1,3.6,3.3,5.1,17.1,7.51,273,2,2,3,105758
1414,20101140,5.2,3.8,4.2,3.4,2.5,4.6,2.5,15.6,7.19,2303,0,0,0,103545
1415,20080146,3.4,3.3,5.6,3.8,3.6,5.3,4.3,12,7.29,659,25,32,5552,104296
1416,20124058,6,4.8,5.6,4,3.6,4.6,5.8,21.3,4.98,1170,3,4,500,104736
1417,20133585,4.3,5,4.2,3.8,3.6,4.6,2.5,19.2,8.17,1503,25,26,3110,106729
1418,20090320,4.5,3.8,2.3,5.8,2.5,3.6,2.5,27.4,4.94,2078,4,10,1389,102372
1419,20167041,4.5,4.3,2.3,3.1,2.5,5.3,2.5,17.1,9.19,1427,2,2,181,119360
1420,20100206,4.6,3.8,5.6,4,3.6,4.6,5.8,12,7.15,864,36,37,4560,101698
1421,20140247,4.1,5,4.2,3.8,3.6,4.6,2.5,18.6,7.17,812,7,7,1326,103625
1422,20162627,4.6,4.3,4.2,5.8,6.6,5.3,2.6,13.8,7.32,852,332,791,6329,103556
1423,20165001,4.5,4.3,5.6,3.8,2.5,5.3,2.5,15.8,8.02,1470,29,33,3434,103082
1424,20081361,3.7,4.2,2.5,4,3.6,4.6,4.3,16.4,6.67,367,16,20,4057,103281
1425,20124099,3.5,4,4.2,5.8,6.6,5.3,4.6,17.5,8.33,1113,2,2,506,102195
1426,20156562,3.5,4.3,5.6,5.1,3.6,4.6,5,16,5.87,1826,35,39,6135,102170
1427,20142301,4,4.5,4.2,3.1,3.6,3.3,3.8,18.7,8.39,302,6,7,1017,102682
1428,20139072,4.5,4.8,2.3,5.8,6.6,5.3,5.8,16.5,8.04,1381,29,29,4120,101642
1429,20138421,4.5,5,4.2,5.8,3.6,4.6,3.8,16.5,7.63,1817,3,3,890,101460
1430,20090822,4,3.8,5.6,3.8,3.6,3.6,2.5,17,9.27,9035,6,6,1593,103628
1431,20189663,3.5,4.7,5.6,4.7,3.6,4.6,2.5,20.3,3.76,1492,6,9,1890,101173
1432,20145501,3.7,4.4,5.6,3.8,3.6,5.3,2.5,18,6.95,1407,23,26,4742,100543
1433,20156102,5.2,4.4,2.3,3.8,6.6,5.3,2.5,13.3,8.75,2137,14,14,2152,101675
1434,20157883,4,4.5,2.3,5.8,2.5,3.3,2.5,16.4,8.41,525,10,12,1514,100151
1435,20168154,4.3,4.3,4.2,5.8,3.6,5.3,4.7,13.8,8.06,854,8,8,1809,101303
1436,20181366,3.4,5.8,5.6,3.1,2.5,3.3,2.5,14.5,7.57,269,8,8,1373,100023
1437,20090029,4.3,2,4.2,3.8,3.6,3.6,2.5,20.2,6.05,728,3,3,605,100602
1438,20071066,4.3,3.3,2.3,3.8,3.6,5.3,2.5,14.5,9.27,37802,2,2,561,163529
1439,20102419,4.3,3.8,4.2,3.8,6.6,3.6,5.1,24.6,7.4,1015,1,1,389,98866
1440,20167324,3.5,4.3,2,3.8,3.6,5.3,2.1,14,9.14,952,44,44,5558,104439
1441,20132261,3.7,4.8,2.2,3.1,2.5,3.3,2.5,17.1,7.4,83,0,0,0,98798
1442,20090062,3.5,4.2,4.2,3.1,2.5,3.3,2.5,15.6,6.44,99,5,7,384,97145
1443,20158428,4,4.5,4.2,3.1,2.5,3.3,4.3,16.4,8.16,468,6,7,833,98495
1444,20100115,3.4,3.8,2.3,5.8,3.6,5.3,2.5,16.4,6.97,1455,1,1,324,96868
1445,20166132,4.5,4.7,5.6,2.9,2.5,4.6,2.5,16.5,8.75,1396,40,40,8979,98231
1446,20157065,5.2,4.4,2.5,3.8,3.6,4.6,3,17.3,7.83,1280,3,3,1219,98516
1447,20158885,5.2,4.4,2.5,4,3.6,3.6,2.5,15.6,7.1,1363,7,7,817,98085
1448,20090501,4.1,3.8,4.2,3.1,2.5,5.3,2.5,15.6,7.72,1075,1,1,324,96332
1449,20068590,4,4,5.6,5.1,6.6,4.6,4.3,17.3,4.79,3872,8,9,2087,97916
1450,20090188,4,3.8,5.6,2.9,2.5,3.3,2.5,16.4,9.08,222,0,0,0,97529
1451,20170022,4.5,4.7,4.2,5.8,3.6,4.6,4.6,16.9,7.43,1330,2,2,410,97017
1452,20173061,4.6,4.7,5.6,3.1,2.5,3.3,4.7,13,8.36,596,26,26,3632,99752
1453,20090840,5.2,4.2,2.5,2.9,7.2,3.3,2.5,17.1,7.94,119,1,1,2,95492
1454,20100039,3.5,3.8,4.2,3.8,3.6,3.3,2.5,15.6,9.04,1461,2,2,466,95193
1455,20101007,3.7,3.8,5.6,3.8,3.6,3.6,4.3,12,4.76,789,12,16,2269,94875
1456,20168501,3.7,4.3,4.2,5.8,3.6,4.6,4.3,14.3,7.98,482,14,14,3002,96579
1457,20178449,3.4,4.7,4.2,4,3.6,4.6,4.6,14.8,8.9,1359,58,59,5782,97480
1458,20090801,4,3.8,5.6,3.8,3.6,3.3,5.8,14,8.62,3588,89,395,16253,95060
1459,20128271,4.5,4,5.6,4,3.6,4.6,2.5,27.2,8.2,1864,17,17,3467,96080
1460,20110609,4.5,4,5.6,3.4,2.5,3.6,4.3,12,4.32,850,119,212,2069,96992
1461,20151022,3.7,4.3,5.6,3.8,3.6,5.3,5.8,18,7.74,1205,407,905,10913,95542
1462,20158242,4.5,4.3,5.6,3.4,3.6,4.6,4.3,22.3,5.81,2614,9,9,2389,97804
1463,20061223,4,2,5.6,5.8,3.6,4.6,2.5,12,5.62,266,13,14,2076,95476
1464,20090529,4.1,3.8,4.2,4,3.6,3.6,2.5,15.6,6.63,623,0,0,0,93508
1465,20090192,4,4.2,2.3,3.4,6.6,5.3,5,15.6,8.68,2644,3,3,0,93080
1466,20162381,3.4,4.3,5.6,3.8,3.6,5.3,2.5,15.6,9.16,251,5,5,978,94825
1467,20166468,3.5,4.3,4.2,3.8,7.2,4.6,2.6,18.4,8.25,813,32,32,3030,95156
1468,20113883,4.3,4,2.3,5.8,6.6,5.3,2.5,12,7.79,939,19,19,3461,94652
1469,20173945,4.1,4.3,2.5,4.7,3.6,4.6,2.5,14.5,8.95,1943,14,14,2615,94983
1470,20161763,5.2,4.3,2.5,3.8,3.6,5.3,2.5,16.8,9.24,1822,15,16,1777,96757
1471,20165130,6,4.4,2.5,4,3.6,5.3,2.5,15.6,8.13,718,6,8,636,94310
1472,20179228,3.5,4.7,2.5,3.1,2.5,3.3,2.5,12,9.37,233,16,16,2810,96992
1473,20110571,4.5,4,4.2,5.8,2.5,4.6,4.6,18.4,6.06,1359,2,2,400,93336
1474,20134983,3.4,4.8,2.3,3.1,3.6,3.3,5.8,16.4,9.02,1320,6,6,1109,93239
1475,20071065,4.3,3.3,4.2,3.4,3.6,3.6,2.5,16.4,7.38,2220,2,2,0,92687
1476,20163189,6,4.3,2.3,3.8,3.6,5.3,2.5,14.5,8.61,1700,11,11,605,93271
1477,20163164,4.5,4.4,2.2,3.8,3.6,3.6,2.5,16.4,8.75,1499,62,63,4697,94129
1478,20142561,3.5,4.5,4.2,5.2,3.6,5.3,3.8,21.6,4.91,582,1,1,303,92598
1479,20112132,4.1,4,4.2,4.7,3.6,4.6,2.5,15.6,5.14,380,9,9,2846,92505
1480,20120430,4,4.8,5.6,3.8,3.6,5.3,5.8,12,9.14,1177,56,60,10978,92404
1481,20163202,4.5,4.3,2.5,5.8,3.6,4.6,2.5,17,7.97,1027,18,18,3546,92358
1482,20081403,3.7,4.2,5.6,3.8,3.6,5.3,2.5,12,7.12,563,20,25,3317,93445
1483,20080365,4,4.2,4.2,3.4,3.6,3.6,4.3,16.4,5.98,429,15,15,3147,90612
1484,20145102,3.5,4.5,4.2,4,3.6,4.6,5.1,19.2,7.04,455,3,3,778,91164
1485,20123041,4.3,4.8,4.2,3.4,3.6,4.6,3.8,17.4,7.78,1679,0,0,0,91143
1486,20112707,4,4,4.2,5.8,3.6,5.3,3.8,16.4,7.54,449,9,9,43,90840
1487,20173806,3.7,4.7,2.3,3.1,3.6,5.3,2.5,16.4,7.1,3114,0,0,0,91212
1488,20080837,4.5,4.2,4.2,5.1,3.6,3.6,2.5,16.4,5.82,1727,2,2,406,90165
1489,20111250,6,4,5.6,3.8,6.6,3.6,5.8,12.7,9.11,18012,0,0,0,90576
1490,20112934,4,4,5.6,4,6.6,3.6,2.5,12,6.84,1080,25,25,3283,89526
1491,20153022,4.1,4.5,2.5,3.1,2.5,3.3,2.5,17.1,7.85,328,6,6,1165,89524
1492,20147694,4,5,2.5,3.1,2.5,3.3,3,17.1,8.21,356,14,14,2945,92447
1493,20162569,4.6,4.4,2.5,3.8,3.6,5.3,2.5,14.5,9.18,1627,45,45,8041,92792
1494,20126413,4.5,4,4.2,4.7,3.6,3.6,2.5,15.8,7.37,1148,1,1,200,88977
1495,20138141,4.5,5,4.2,4.7,3.6,3.6,5,16.4,8.34,2521,28,28,5502,88953
1496,20125907,4.6,4,4.2,5.8,3.6,4.6,2.5,25.7,6.25,629,11,11,2140,88522
1497,20178424,4,4.7,4.2,4,3.6,4.6,3.8,15.6,8.47,812,54,54,6220,101781
1498,20136894,4.3,5,5.6,4.7,2.5,3.6,2.5,18,5.9,2268,4,4,1028,88199
1499,20080887,3.7,4.2,5.6,3.8,3.6,3.6,2.5,15,6.92,931,6,6,2188,89858
1500,20127086,4.5,4.8,4.2,2.7,6.6,4.6,5.1,18,7.5,703,15,17,3020,90926
1501,20081136,4,4.2,2.5,3.4,3.6,4.6,2.6,16.4,8.51,2595,5,5,381,100626
1502,20170607,4.1,4.3,2.5,5.2,3.6,5.3,4.3,20.5,8.56,862,26,27,4652,89560
1503,20153083,5.2,4.4,4.2,3.8,6.6,4.6,2.6,21.5,8.53,895,68,69,13857,100785
1504,20152869,4.1,4.4,4.2,3.4,2.5,4.6,5.1,13.3,6.84,814,6,6,1476,88777
1505,20124134,3.5,4,2.5,4.7,6.6,4.6,2.5,22,8.21,1948,1,1,0,88986
1506,20149568,4.5,4.5,4.2,5.8,3.6,4.6,5.1,15.7,7.37,892,1,3,606,86553
1507,20165961,4.5,4.3,5.6,3.1,2.5,3.3,2.6,12,8.73,535,60,63,8748,89615
1508,20158062,4.5,4.4,2.5,3.1,2.5,3.3,2.5,17.1,8.41,302,72,78,6318,91856
1509,20080706,4.5,4.2,4.2,3.4,3.6,4.6,7.1,15.6,5.96,312,4,4,405,84362
1510,20144507,4.3,4.5,4.2,3.8,3.6,5.3,3,16.8,8.24,872,12,12,2443,85366
1511,20113982,3.5,4,2.3,3.1,2.5,3.3,2.5,15.6,5.94,274,64,93,5010,85245
1512,20158882,4.3,4.4,2.5,3.8,6.6,4.6,2.5,13.3,8.34,995,11,11,2281,86984
1513,20176070,3.4,4.7,4.2,3.8,3.6,4.6,2.5,16.8,8.56,1062,80,82,8333,93936
1514,20100339,6,3.8,2.5,4,3.6,3.6,2.5,19.1,7.46,1013,4,6,474,83508
1515,20110292,4.6,3.8,2.3,3.8,3.6,3.6,2.5,16.8,3.68,383,11,13,1832,84798
1516,20125806,4.6,4,2.3,3.1,3.6,3.3,2.5,14.5,9.03,208,2,2,432,84255
1517,20080008,4.3,3.3,5.6,3.8,3.6,5.3,4.3,14,7.14,512,8,12,1459,83354
1518,20090485,4.1,3.8,4.2,3.4,3.6,3.6,3.8,16.4,7.15,1156,1,1,0,82546
1519,20090599,3.7,4.2,4.2,4,3.6,4.6,2.5,14.6,6.17,435,4,4,572,82356
1520,20101118,5.2,3.8,4.2,3.8,3.6,4.6,2.5,19.7,6.64,273,34,34,3220,82503
1521,20145021,4.3,4.5,4.2,3.8,3.6,3.6,4.6,16.6,8.44,1136,4,5,875,83761
1522,20147971,4,5,2.3,3.1,3.6,3.3,4.3,16.4,8.53,528,4,4,1017,84306
1523,20176961,4.5,4.3,4.2,4,3.6,4.6,4.6,14.8,8.05,537,10,11,1916,83258
1524,20136662,4,5,4.2,4.7,6.6,4.6,4.3,14,7.88,1835,3,3,612,82995
1525,20145041,4.3,4.5,4.2,5.8,6.6,3.6,3.8,15.9,8.3,996,56,83,8393,82779
1526,20090460,4.5,4.2,2.5,5.2,3.6,3.6,2.5,17.4,5.87,740,126,294,6990,81393
1527,20134069,4.1,5,4.2,5.8,3.6,3.6,4.7,19.4,6.69,852,3,4,611,83182
1528,20168750,3.4,4.3,4.2,3.8,6.6,4.6,5.8,13.8,8.98,857,14,14,1489,82736
1529,20162461,4.6,4.3,5.6,3.1,2.5,3.3,2.1,16.4,6.6,613,3,4,938,83319
1530,20119585,3.5,3.8,2.3,3.1,3.6,3.3,2.5,16.4,8.76,251,2,2,252,81352
1531,20176741,4.5,4.7,2.5,3.1,2.5,3.3,2.6,12,8.72,172,18,18,3139,81136
1532,20147928,4.5,4.5,5.6,3.4,2.5,4.6,2.5,14.5,5.73,1936,15,17,3571,81008
1533,20147693,3.4,5,2.5,4,3.6,5.3,5,15.6,8.27,447,45,46,1891,81025
1534,20155321,4.5,4.3,5.6,3.8,3.6,4.6,5.8,14.7,7.85,1229,23,23,2649,81215
1535,20151782,4.1,4.4,5.6,3.8,6.6,3.6,2.5,20.3,6.46,2718,18,19,2458,80734
1536,20100764,4.5,3.8,4.2,3.8,3.6,4.6,2.5,15.6,6.31,799,7,8,1287,79088
1537,20122101,5.2,4.8,2.5,3.8,6.6,4.6,2.5,15.6,8.43,494,9,9,1156,81071
1538,20112821,3.7,4,4.2,4,3.6,3.6,4.6,16.4,7.87,630,37,53,10680,80197
1539,20161527,4,4.3,4.2,4.7,3.6,4.6,4.7,24.2,8.49,993,19,19,1424,81966
1540,20161968,3.4,4.4,4.2,4,3.6,3.6,3,17.7,7.44,559,38,38,2257,79701
1541,20110030,4.3,3.8,2.3,3.1,3.6,3.3,2.5,16.8,8.54,121,4,5,535,84819
1542,20090190,4,3.8,4.2,4,3.6,5.3,7.1,17.4,6.85,233,3,3,707,78282
1543,20179226,4.5,4.3,2.5,3.1,2.5,3.3,2.5,17.1,8.41,123,10,10,2008,79446
1544,20147948,4,5,4.2,3.8,3.6,4.6,2.5,16.9,8.67,675,47,48,6061,80699
1545,20149511,6,5,2.3,3.4,3.6,4.6,2.5,15.6,4.01,730,2,2,214,79017
1546,20173642,4.6,4.7,2.3,3.8,3.6,5.3,2.5,15.6,8,796,17,17,1651,80839
1547,20126253,4.5,4,2.5,3.1,2.5,3.3,2.5,16.8,7.36,56,5,5,251,79654
1548,20090411,6,3.8,4.2,3.4,3.6,4.6,2.5,16.4,7.18,622,5,6,987,77848
1549,20177761,6,4.7,2.5,3.1,3.6,3.3,2.5,13,7.68,206,45,45,6070,78440
1550,20145085,3.4,4.5,4.2,4,3.6,5.3,2.5,16.7,8.4,467,114,115,9987,86415
